farm_id,house_id,sex,breed,init_age_days,init_weight_kg,avg_temp_c,humidity_pct,nh3_ppm,co2_ppm,stocking_density,feed_intake_kg,feed_grade,vaccinated,antibiotic_days,adg_kg_day,fcr,market_age_days,mortality
24,3,암,삼원교잡(LYD),69.7,29.7,25.9,78.7,14.8,1139.0,1.43,2.32,고급,1,3,0.772,3.0,180,0
2,5,거세,삼원교잡(LYD),66.9,21.2,23.1,45.2,16.5,2620.0,1.24,2.63,표준,1,3,0.978,2.69,163,0
28,1,암,삼원교잡(LYD),67.6,22.1,25.1,52.0,17.8,1588.0,1.32,2.45,표준,1,5,0.78,3.14,187,0
22,3,거세,삼원교잡(LYD),62.6,30.6,17.4,40.0,17.6,1710.0,1.78,2.6,표준,0,0,0.896,2.9,157,1
1,5,암,이원교잡(LY),68.7,26.7,21.7,77.1,24.3,873.0,1.28,2.58,고급,1,2,0.93,2.77,164,0
4,2,거세,이원교잡(LY),70.7,24.1,27.2,64.0,15.4,2058.0,0.97,2.31,고급,1,3,0.892,2.59,173,0
19,8,거세,이원교잡(LY),78.6,24.8,19.3,74.7,7.2,1277.0,1.47,2.12,고급,1,4,0.993,2.14,169,0
29,8,거세,삼원교잡(LYD),72.6,22.6,18.0,63.9,5.3,1127.0,1.52,2.04,표준,1,3,0.856,2.38,181,0
34,3,암,삼원교잡(LYD),65.7,25.8,22.3,75.2,24.8,1341.0,1.34,1.82,고급,1,3,0.753,2.42,184,0
18,4,거세,삼원교잡(LYD),62.8,25.6,22.4,63.7,18.1,2191.0,0.83,2.66,표준,1,3,0.968,2.74,155,0
12,2,거세,삼원교잡(LYD),69.0,25.1,24.6,69.1,16.2,1733.0,1.62,2.2,저가,1,1,0.782,2.81,184,0
39,5,거세,삼원교잡(LYD),74.1,21.5,16.5,67.6,17.7,1055.0,1.36,1.79,표준,1,0,0.759,2.36,197,0
19,1,거세,삼원교잡(LYD),68.9,25.8,11.8,68.4,16.0,1235.0,1.22,2.67,저가,1,4,0.854,3.13,173,0
13,4,암,삼원교잡(LYD),72.7,23.4,25.7,81.8,17.6,2205.0,1.6,2.33,표준,1,3,0.792,2.94,188,0
18,5,암,삼원교잡(LYD),69.1,22.0,17.7,48.8,12.8,1382.0,0.79,2.59,저가,1,1,0.854,3.03,178,0
1,5,거세,삼원교잡(LYD),73.6,28.8,19.6,64.3,21.3,1780.0,1.33,2.22,표준,1,2,0.865,2.57,173,0
13,5,거세,삼원교잡(LYD),62.0,31.5,13.3,67.0,11.9,1903.0,1.16,2.06,표준,1,0,0.762,2.71,172,0
21,2,거세,삼원교잡(LYD),78.0,30.8,26.1,65.5,9.6,500.0,1.67,2.43,표준,1,6,0.895,2.72,172,0
37,7,거세,삼원교잡(LYD),64.4,27.0,23.4,61.0,4.9,2132.0,1.36,2.46,표준,0,1,0.898,2.74,162,0
30,6,암,삼원교잡(LYD),74.0,24.2,23.2,59.7,13.6,1074.0,1.08,2.22,표준,1,4,0.843,2.63,182,0
32,7,암,삼원교잡(LYD),68.6,24.8,23.2,80.3,22.6,1320.0,1.58,2.69,표준,1,2,0.911,2.96,168,0
22,4,거세,삼원교잡(LYD),69.4,26.2,13.8,64.3,12.3,2270.0,0.7,2.58,표준,1,3,0.97,2.66,161,0
5,8,암,삼원교잡(LYD),68.8,23.7,18.1,89.4,6.7,2223.0,1.43,2.47,저가,1,3,0.876,2.82,173,0
16,4,거세,이원교잡(LY),71.3,29.0,20.2,70.3,16.7,1746.0,0.98,1.97,저가,1,3,0.732,2.69,189,0
40,7,암,이원교잡(LY),72.3,18.9,19.0,62.1,11.1,1864.0,1.18,1.92,표준,1,1,0.758,2.54,199,0
2,2,암,이원교잡(LY),75.3,24.1,20.9,70.5,24.3,1989.0,1.24,2.66,표준,1,2,0.853,3.12,182,0
36,2,암,이원교잡(LY),77.0,27.4,23.0,66.1,21.4,2215.0,1.53,1.64,표준,1,3,0.614,2.68,220,0
28,5,암,삼원교잡(LYD),71.7,22.5,26.0,78.4,7.4,2279.0,1.85,2.27,표준,1,4,0.701,3.24,204,0
12,5,암,이원교잡(LY),78.6,24.3,16.1,53.3,14.0,1554.0,0.86,2.34,고급,1,2,0.904,2.59,179,0
32,6,거세,이원교잡(LY),70.5,26.8,22.0,47.0,10.5,1131.0,1.41,2.15,저가,1,3,0.868,2.48,172,0
34,3,거세,삼원교잡(LYD),75.4,29.6,24.8,68.6,8.0,1372.0,1.85,2.29,표준,1,0,0.897,2.55,171,0
2,7,거세,이원교잡(LY),72.1,21.1,18.3,73.4,14.7,1564.0,1.16,2.43,고급,1,4,0.932,2.6,173,0
5,3,암,삼원교잡(LYD),67.3,20.9,21.2,67.9,19.9,1473.0,1.14,2.12,고급,1,5,0.826,2.57,181,0
27,5,암,삼원교잡(LYD),70.9,22.2,23.9,71.7,14.5,994.0,1.36,2.56,표준,1,0,0.834,3.07,182,0
40,8,암,이원교잡(LY),72.5,20.4,22.0,70.3,11.9,1718.0,1.51,2.47,표준,1,3,0.847,2.92,184,0
1,5,암,삼원교잡(LYD),69.8,20.6,24.7,50.2,2.0,716.0,1.46,2.25,표준,1,2,0.811,2.77,186,0
27,6,거세,삼원교잡(LYD),72.1,22.1,22.4,67.8,11.0,1543.0,1.21,2.05,표준,1,3,0.86,2.39,180,0
6,8,암,삼원교잡(LYD),74.3,28.7,20.8,78.2,18.3,1575.0,1.1,2.27,표준,1,1,0.812,2.8,181,0
27,8,암,삼원교잡(LYD),69.9,24.1,17.3,66.7,6.9,1558.0,1.63,2.93,표준,1,2,0.911,3.22,170,0
25,4,거세,이원교잡(LY),60.0,25.1,23.0,51.9,22.7,1926.0,1.11,2.07,고급,1,1,0.91,2.28,159,0
4,4,거세,이원교잡(LY),78.4,22.1,22.4,61.7,11.5,1859.0,0.82,2.76,고급,0,1,1.079,2.56,164,0
28,2,거세,삼원교잡(LYD),68.5,26.9,18.0,70.6,16.2,2611.0,0.94,1.77,표준,1,8,0.79,2.25,180,0
36,5,거세,이원교잡(LY),65.9,30.6,24.3,83.0,12.6,1241.0,1.16,2.04,표준,1,2,0.836,2.44,167,0
35,8,암,삼원교잡(LYD),64.4,22.3,27.1,45.4,7.9,1640.0,1.67,2.14,고급,1,1,0.807,2.65,179,0
2,4,암,이원교잡(LY),68.3,30.2,19.4,68.6,17.6,1608.0,1.0,2.58,표준,0,3,0.877,2.95,165,0
10,3,암,삼원교잡(LYD),67.2,26.1,19.1,55.7,11.4,1584.0,1.68,2.32,고급,1,3,0.848,2.73,172,0
10,1,거세,삼원교잡(LYD),66.3,25.1,18.9,70.1,10.0,868.0,1.63,2.69,고급,1,4,1.092,2.47,149,0
19,4,암,삼원교잡(LYD),66.6,26.2,15.3,70.9,2.0,908.0,1.36,2.2,고급,1,3,0.912,2.41,164,0
6,2,암,삼원교잡(LYD),72.6,26.2,30.0,62.7,22.8,1503.0,0.7,2.28,표준,0,0,0.635,3.6,213,0
35,8,거세,삼원교잡(LYD),80.2,30.6,20.2,71.3,15.0,712.0,1.0,2.2,고급,1,4,0.907,2.43,173,0
32,5,암,삼원교잡(LYD),74.1,26.6,18.6,76.4,21.6,1333.0,1.14,2.91,저가,1,3,0.964,3.02,166,0
33,2,거세,삼원교잡(LYD),75.6,26.6,17.5,63.4,18.7,1176.0,1.73,1.96,표준,1,2,0.756,2.6,193,0
8,1,거세,삼원교잡(LYD),68.1,23.7,20.4,51.6,21.6,1351.0,1.16,2.15,표준,1,2,0.811,2.65,181,0
1,7,거세,삼원교잡(LYD),70.5,27.5,19.2,79.3,11.6,2066.0,1.11,2.01,저가,1,3,0.771,2.6,184,0
37,8,거세,삼원교잡(LYD),72.1,22.1,27.8,73.3,6.8,961.0,1.35,2.47,고급,1,3,0.943,2.62,171,0
12,7,암,삼원교잡(LYD),66.7,25.3,17.0,70.6,19.6,1935.0,0.95,1.96,표준,1,2,0.715,2.74,192,0
27,1,거세,삼원교잡(LYD),67.9,33.6,15.8,58.1,15.8,1214.0,1.29,2.85,표준,1,6,0.986,2.89,150,0
37,1,거세,삼원교잡(LYD),74.3,18.0,24.2,74.9,12.2,1277.0,1.1,2.32,고급,1,2,1.039,2.24,168,0
2,2,거세,삼원교잡(LYD),75.5,25.7,21.6,85.4,19.5,1733.0,1.97,2.42,고급,0,7,0.85,2.85,180,1
1,7,거세,삼원교잡(LYD),70.3,25.8,21.1,63.8,16.8,1363.0,1.07,2.44,표준,1,1,0.913,2.67,168,0
1,7,거세,삼원교잡(LYD),64.0,24.3,24.2,65.9,18.8,1054.0,1.78,2.29,고급,1,5,0.881,2.6,167,0
7,7,거세,이원교잡(LY),68.5,24.4,22.5,54.3,8.9,1315.0,1.01,2.34,표준,1,5,0.866,2.7,173,0
3,1,암,삼원교잡(LYD),62.8,25.3,21.8,57.8,20.9,612.0,1.37,2.33,표준,1,5,0.838,2.77,170,0
33,2,거세,삼원교잡(LYD),70.4,24.2,16.4,54.3,15.0,1691.0,1.43,2.46,고급,1,2,0.99,2.48,162,0
25,8,암,이원교잡(LY),71.3,25.7,15.3,66.3,21.5,500.0,1.34,2.05,저가,1,2,0.612,3.35,217,0
40,8,거세,삼원교잡(LYD),68.6,23.5,19.2,61.6,20.8,1944.0,1.32,2.0,저가,1,1,0.74,2.71,192,0
33,6,암,삼원교잡(LYD),71.2,31.1,17.7,68.7,19.1,1808.0,1.52,2.55,저가,0,2,0.778,3.27,179,0
39,1,암,삼원교잡(LYD),72.1,24.2,23.1,56.1,14.3,2301.0,1.4,2.3,고급,1,4,0.901,2.55,173,0
10,1,거세,삼원교잡(LYD),71.3,26.7,14.8,63.3,19.3,2591.0,1.26,1.7,저가,1,6,0.766,2.22,187,1
12,1,거세,삼원교잡(LYD),64.0,23.0,20.2,55.5,21.7,1968.0,1.13,2.16,표준,0,1,0.79,2.73,180,0
34,6,암,삼원교잡(LYD),68.7,27.8,21.3,66.9,18.6,1186.0,1.26,2.76,표준,1,2,0.946,2.92,161,0
10,7,거세,이원교잡(LY),72.0,27.2,21.8,48.7,16.2,2586.0,1.26,2.25,표준,1,2,0.881,2.56,172,0
3,6,암,이원교잡(LY),77.9,26.3,23.6,66.5,19.3,903.0,1.25,2.14,표준,1,1,0.75,2.86,196,1
27,3,거세,삼원교잡(LYD),68.6,21.9,20.7,62.2,11.8,549.0,1.32,1.85,표준,1,2,0.806,2.3,184,0
33,7,거세,삼원교잡(LYD),72.8,22.7,19.3,66.8,24.1,2426.0,0.95,2.13,표준,1,2,0.844,2.52,182,0
39,1,암,삼원교잡(LYD),74.4,30.1,27.0,48.5,4.9,1801.0,1.04,1.95,표준,1,2,0.727,2.68,191,0
38,7,암,삼원교잡(LYD),69.0,22.7,20.7,71.5,15.2,562.0,1.51,2.43,고급,1,2,0.92,2.64,169,0
5,8,거세,이원교잡(LY),75.7,26.9,27.7,62.0,12.6,822.0,0.74,2.31,고급,1,2,0.896,2.58,174,0
31,6,암,삼원교잡(LYD),76.0,22.2,20.7,67.2,11.2,1776.0,1.6,2.19,표준,1,3,0.771,2.84,196,0
34,8,암,삼원교잡(LYD),76.9,28.0,21.9,46.3,16.8,1065.0,1.16,2.07,표준,1,1,0.822,2.52,183,0
28,5,거세,삼원교잡(LYD),72.3,22.9,21.4,52.6,8.2,1137.0,1.72,2.76,표준,1,3,1.045,2.64,160,0
33,4,거세,삼원교잡(LYD),81.8,22.1,22.9,61.1,27.9,2483.0,1.61,2.09,표준,1,2,0.809,2.58,197,1
34,3,거세,삼원교잡(LYD),66.9,22.9,20.3,78.8,6.9,2574.0,1.22,2.09,표준,1,6,0.907,2.3,168,0
18,8,거세,삼원교잡(LYD),80.6,23.3,22.4,70.3,9.3,1573.0,1.24,2.23,고급,0,1,0.912,2.44,181,0
2,6,암,삼원교잡(LYD),73.8,26.2,28.1,66.3,8.7,1425.0,1.7,2.27,표준,1,2,0.69,3.29,203,0
19,2,거세,삼원교잡(LYD),76.7,25.2,26.2,55.8,16.2,1951.0,1.62,2.44,고급,0,2,0.912,2.68,175,0
9,8,거세,이원교잡(LY),68.4,21.7,26.2,53.9,21.1,1219.0,1.54,2.58,저가,0,1,0.731,3.53,196,0
5,1,암,삼원교잡(LYD),74.2,24.9,16.6,67.8,18.2,500.0,1.59,2.56,표준,1,2,0.81,3.16,185,0
5,5,암,삼원교잡(LYD),77.1,21.6,17.3,72.0,23.8,500.0,1.03,3.03,저가,0,1,0.966,3.14,174,0
28,2,암,삼원교잡(LYD),64.6,26.9,22.9,67.1,10.0,1463.0,1.35,1.79,고급,1,5,0.81,2.21,173,0
21,6,암,삼원교잡(LYD),69.2,27.5,25.1,82.1,19.0,1941.0,1.11,2.37,표준,1,3,0.8,2.96,179,0
22,4,거세,이원교잡(LY),60.0,24.9,19.9,58.2,13.2,1508.0,1.02,2.14,표준,1,4,0.8,2.68,173,0
30,4,암,삼원교잡(LYD),69.1,25.8,19.2,66.8,16.4,1905.0,1.34,2.9,고급,1,3,0.982,2.96,160,0
22,6,거세,삼원교잡(LYD),65.9,30.3,27.6,48.1,21.7,1955.0,1.2,2.35,표준,1,2,0.823,2.86,169,0
26,7,거세,삼원교잡(LYD),68.9,24.5,24.7,67.1,4.8,2193.0,1.26,1.69,고급,1,6,0.76,2.23,188,1
4,4,거세,삼원교잡(LYD),84.6,22.2,26.2,79.7,26.9,1593.0,1.17,2.43,고급,1,1,0.887,2.74,189,0
35,8,암,이원교잡(LY),78.6,26.7,20.2,54.6,14.1,1638.0,0.99,2.38,표준,1,1,0.811,2.94,187,0
18,4,암,삼원교잡(LYD),62.8,21.6,19.9,73.4,5.4,1482.0,1.72,2.53,표준,0,2,0.85,2.97,173,0
7,2,거세,삼원교잡(LYD),72.8,24.4,25.8,79.4,10.8,1371.0,1.34,2.08,표준,1,1,0.736,2.83,196,0
33,1,암,삼원교잡(LYD),74.0,23.2,20.9,58.1,15.6,714.0,0.94,2.4,표준,1,3,0.875,2.74,179,0
30,2,암,삼원교잡(LYD),68.3,22.9,19.6,69.7,10.8,2086.0,1.35,2.22,고급,1,1,0.814,2.73,181,0
3,6,거세,삼원교잡(LYD),70.9,24.2,18.3,80.8,2.7,1308.0,1.68,2.1,표준,1,4,0.861,2.44,176,0
8,5,암,삼원교잡(LYD),71.4,27.7,20.0,67.3,15.6,1279.0,1.54,2.4,표준,0,2,0.842,2.86,175,0
1,3,거세,삼원교잡(LYD),63.3,28.3,25.5,72.9,10.7,1229.0,1.17,2.35,표준,1,3,0.879,2.67,162,0
11,4,암,삼원교잡(LYD),64.8,27.8,16.0,47.3,18.9,830.0,1.18,2.62,표준,1,3,0.882,2.96,164,0
4,7,거세,삼원교잡(LYD),70.9,26.0,24.5,71.0,8.6,1457.0,1.06,2.31,고급,1,2,0.963,2.4,163,0
29,5,거세,삼원교잡(LYD),70.5,24.2,19.2,70.2,28.6,1758.0,1.11,2.48,표준,1,5,0.874,2.84,174,1
21,1,거세,삼원교잡(LYD),66.5,18.0,21.2,51.7,18.1,1147.0,1.13,1.94,고급,1,2,0.868,2.23,178,0
40,1,거세,삼원교잡(LYD),66.0,26.1,21.4,55.4,16.2,2019.0,0.93,2.72,표준,1,1,1.014,2.68,154,0
30,4,암,삼원교잡(LYD),69.6,18.2,21.1,71.0,18.7,1316.0,1.19,2.07,표준,1,1,0.73,2.83,202,0
25,4,거세,삼원교잡(LYD),74.4,19.2,20.9,62.0,4.1,734.0,1.39,2.57,표준,1,1,0.976,2.63,173,0
21,7,거세,삼원교잡(LYD),69.6,24.5,20.2,76.1,12.0,2187.0,1.2,2.38,고급,0,2,1.045,2.28,156,0
3,5,암,삼원교잡(LYD),78.1,25.8,19.7,68.1,25.7,1599.0,1.35,2.34,표준,1,5,0.809,2.89,188,0
3,7,암,삼원교잡(LYD),66.5,23.6,27.3,65.6,13.1,1932.0,1.71,2.53,표준,1,2,0.833,3.04,176,0
25,5,암,삼원교잡(LYD),71.0,29.6,22.1,63.3,14.6,1943.0,1.76,1.66,표준,1,4,0.689,2.41,195,0
1,3,거세,삼원교잡(LYD),68.2,26.4,21.5,67.9,12.2,1027.0,1.28,2.13,표준,1,2,0.842,2.53,173,0
2,6,거세,이원교잡(LY),72.9,24.3,19.4,73.0,23.8,1239.0,1.52,2.52,표준,1,2,0.875,2.88,177,1
9,5,거세,삼원교잡(LYD),66.1,29.2,20.4,70.3,13.5,2017.0,1.26,2.88,고급,1,0,1.015,2.83,151,0
36,6,암,삼원교잡(LYD),79.6,29.7,19.4,60.8,7.5,2418.0,1.18,2.29,표준,1,6,0.914,2.51,173,0
19,2,암,이원교잡(LY),61.5,26.5,25.1,77.4,30.5,1532.0,1.02,1.57,저가,1,0,0.562,2.79,219,0
29,6,암,삼원교잡(LYD),78.6,22.7,19.0,71.6,6.7,1186.0,1.32,2.2,저가,1,3,0.749,2.94,202,0
17,3,암,삼원교잡(LYD),70.4,23.3,13.0,68.9,14.4,2341.0,1.57,2.28,고급,1,1,0.861,2.65,177,0
7,7,거세,이원교잡(LY),72.8,20.7,22.2,65.9,9.9,1187.0,0.98,2.63,저가,1,4,0.982,2.68,169,0
15,7,암,삼원교잡(LYD),76.7,24.9,20.9,70.0,10.8,1664.0,1.23,2.31,고급,0,1,0.9,2.57,177,0
4,5,거세,삼원교잡(LYD),74.3,21.8,19.7,46.7,8.6,1286.0,1.22,1.92,표준,0,1,0.83,2.31,186,0
31,8,거세,삼원교잡(LYD),66.3,24.0,25.6,67.4,11.8,1635.0,1.36,2.59,표준,1,0,0.931,2.78,164,0
8,5,거세,삼원교잡(LYD),73.0,25.8,11.1,81.4,20.9,1027.0,1.37,2.47,고급,1,1,0.92,2.68,170,0
16,1,거세,삼원교잡(LYD),79.3,19.0,28.3,67.2,3.6,1313.0,1.43,2.09,고급,0,1,0.825,2.53,196,0
40,5,암,삼원교잡(LYD),65.6,21.2,26.2,65.8,22.6,1186.0,1.77,2.52,고급,1,1,0.821,3.06,180,0
24,7,거세,삼원교잡(LYD),80.6,23.5,19.5,59.0,21.5,1831.0,1.08,2.14,표준,1,4,0.811,2.63,193,0
19,1,암,삼원교잡(LYD),71.9,24.8,20.2,69.9,18.1,1582.0,1.07,2.21,표준,1,1,0.845,2.62,179,0
22,1,암,삼원교잡(LYD),67.8,23.5,24.0,63.0,15.8,1940.0,1.36,2.14,표준,1,5,0.842,2.54,176,0
32,3,암,삼원교잡(LYD),65.5,24.2,24.1,78.1,16.7,1087.0,1.66,2.21,표준,0,1,0.692,3.19,197,0
11,7,암,이원교잡(LY),68.9,22.9,19.5,56.4,23.5,1396.0,0.93,2.57,고급,1,5,0.93,2.77,168,0
26,5,거세,삼원교잡(LYD),60.2,20.7,15.5,60.5,4.5,1813.0,1.38,1.76,표준,1,4,0.755,2.34,185,0
35,8,거세,삼원교잡(LYD),67.9,23.4,30.5,59.0,19.4,1929.0,1.25,2.63,표준,1,1,0.828,3.18,179,0
23,7,거세,삼원교잡(LYD),68.7,24.4,25.8,83.3,10.5,777.0,1.51,2.35,고급,1,1,0.927,2.54,166,0
18,5,거세,삼원교잡(LYD),64.6,24.1,22.6,63.1,20.0,1659.0,1.46,2.18,저가,1,2,0.791,2.76,180,1
6,6,암,삼원교잡(LYD),73.7,25.3,22.7,59.5,11.3,1093.0,1.31,2.31,표준,1,2,0.819,2.82,183,0
10,3,거세,삼원교잡(LYD),68.9,26.3,24.5,44.1,19.2,1955.0,1.42,2.03,표준,0,2,0.733,2.76,190,0
38,1,거세,삼원교잡(LYD),66.8,27.0,25.0,55.9,5.7,2430.0,1.14,1.81,표준,1,5,0.754,2.4,183,0
22,4,거세,삼원교잡(LYD),68.4,23.1,13.7,70.3,4.8,500.0,1.5,2.04,표준,1,1,0.754,2.7,190,0
13,5,거세,이원교잡(LY),71.8,20.3,20.6,70.2,14.3,1172.0,1.65,1.73,표준,1,3,0.801,2.16,190,0
17,2,암,삼원교잡(LYD),70.4,28.8,20.2,58.5,23.6,1632.0,1.33,1.89,표준,1,4,0.731,2.59,188,0
24,2,거세,삼원교잡(LYD),66.5,26.2,21.4,59.0,18.2,1498.0,1.2,1.81,고급,1,1,0.893,2.03,166,0
22,1,암,삼원교잡(LYD),70.6,22.1,25.1,83.6,18.2,1970.0,1.26,2.67,고급,1,8,0.9,2.96,174,0
28,6,암,삼원교잡(LYD),69.7,25.8,14.8,92.0,20.2,1540.0,1.5,1.91,고급,1,0,0.761,2.51,187,0
11,8,암,삼원교잡(LYD),64.3,28.2,16.6,76.5,12.6,1235.0,1.29,2.29,저가,1,4,0.731,3.13,183,0
26,7,거세,이원교잡(LY),68.6,30.2,19.3,80.6,18.7,990.0,1.0,2.64,표준,1,2,0.935,2.82,159,0
18,4,암,이원교잡(LY),72.9,25.8,22.6,82.7,11.5,906.0,1.54,2.56,표준,0,3,0.949,2.69,167,0
38,5,거세,이원교잡(LY),72.9,28.2,25.3,87.1,13.1,1129.0,1.05,2.21,고급,1,2,0.886,2.5,171,0
7,8,거세,삼원교잡(LYD),68.9,21.4,28.5,62.0,13.9,1217.0,1.41,2.21,표준,1,3,0.801,2.76,186,0
6,5,암,삼원교잡(LYD),73.4,24.9,20.9,56.2,11.7,1692.0,0.83,2.35,저가,1,6,0.841,2.8,180,0
19,3,암,삼원교잡(LYD),65.1,24.0,25.3,83.3,14.6,1422.0,1.33,2.93,표준,1,2,0.864,3.4,170,1
21,3,거세,이원교잡(LY),65.3,26.0,24.8,55.4,13.5,1175.0,1.28,2.42,고급,1,3,0.938,2.58,160,0
28,6,암,삼원교잡(LYD),68.7,29.8,24.2,54.7,10.8,995.0,0.81,2.5,저가,1,2,0.852,2.94,169,0
17,4,거세,삼원교잡(LYD),77.5,25.7,21.9,54.9,14.2,1149.0,1.38,2.98,저가,1,3,1.027,2.9,164,0
37,7,암,삼원교잡(LYD),70.8,22.2,20.4,63.7,15.9,1218.0,1.02,2.38,표준,1,3,0.787,3.03,189,0
19,7,암,삼원교잡(LYD),68.6,21.2,17.7,45.2,8.4,1126.0,1.32,2.64,표준,1,4,0.877,3.02,176,0
6,1,암,삼원교잡(LYD),77.7,29.9,17.5,50.7,17.5,1837.0,1.2,2.44,표준,1,1,0.852,2.87,178,0
5,6,암,삼원교잡(LYD),68.6,26.5,23.4,58.8,12.0,2184.0,0.93,2.44,표준,1,2,0.838,2.91,174,0
39,3,암,삼원교잡(LYD),81.2,26.3,21.8,53.0,16.2,912.0,1.04,2.01,저가,1,1,0.782,2.57,195,0
6,5,암,삼원교잡(LYD),67.4,24.0,20.3,75.6,11.0,2060.0,1.06,1.96,표준,1,0,0.781,2.51,184,0
38,3,암,삼원교잡(LYD),64.9,25.8,24.7,65.1,21.3,1847.0,1.55,2.15,표준,1,2,0.74,2.9,185,0
12,3,암,삼원교잡(LYD),69.2,22.0,21.2,70.8,20.7,1590.0,1.51,2.56,고급,1,1,0.972,2.64,165,0
4,3,거세,삼원교잡(LYD),68.8,26.2,18.3,69.7,8.7,2263.0,1.85,2.55,표준,1,6,0.882,2.89,169,0
13,1,암,삼원교잡(LYD),66.0,21.5,20.9,62.9,18.1,1415.0,1.17,2.7,고급,1,3,0.994,2.72,160,0
25,7,거세,삼원교잡(LYD),83.0,23.9,25.3,74.9,23.7,1701.0,1.16,2.3,표준,1,3,0.818,2.81,194,0
18,2,암,이원교잡(LY),71.6,23.1,17.9,69.5,9.3,1562.0,1.33,2.46,저가,1,1,0.829,2.97,183,0
32,4,거세,삼원교잡(LYD),72.3,18.0,22.8,61.8,9.8,1525.0,1.21,2.46,고급,0,6,0.977,2.52,172,0
25,2,거세,삼원교잡(LYD),67.7,24.0,21.8,48.2,19.4,1729.0,1.15,2.27,표준,1,2,0.888,2.55,170,0
17,2,암,삼원교잡(LYD),67.1,22.3,19.0,70.2,7.2,1523.0,1.31,2.2,표준,1,3,0.714,3.09,197,0
26,3,거세,삼원교잡(LYD),75.1,24.4,20.8,52.4,10.3,1733.0,1.48,1.85,고급,1,4,0.915,2.03,174,0
39,8,거세,삼원교잡(LYD),61.6,25.0,15.7,68.8,8.9,1165.0,0.77,2.25,표준,1,1,0.85,2.65,168,0
17,8,암,삼원교잡(LYD),64.3,30.3,22.4,65.8,19.5,1181.0,1.16,2.27,표준,0,1,0.865,2.62,162,0
7,4,거세,삼원교잡(LYD),68.8,25.9,16.5,51.4,10.8,1163.0,0.95,2.64,고급,1,3,0.998,2.64,158,0
17,5,거세,삼원교잡(LYD),76.8,26.0,26.3,67.6,13.3,1318.0,1.26,2.67,표준,1,2,0.873,3.06,179,0
34,8,거세,삼원교잡(LYD),68.1,26.5,21.6,66.9,10.5,2007.0,1.41,2.34,표준,1,2,0.936,2.5,163,0
9,2,거세,삼원교잡(LYD),72.1,27.6,19.7,66.9,21.9,1269.0,1.58,2.92,표준,1,1,0.992,2.94,160,0
38,8,거세,삼원교잡(LYD),70.1,26.4,26.6,66.5,9.8,1826.0,1.19,2.36,고급,1,1,0.933,2.53,165,0
24,1,거세,삼원교잡(LYD),76.5,25.8,17.9,58.5,6.6,1633.0,1.33,2.61,고급,1,3,1.05,2.48,161,0
25,2,거세,삼원교잡(LYD),62.1,27.1,19.0,70.9,6.3,1279.0,0.88,2.27,고급,1,4,0.986,2.3,151,0
13,3,거세,삼원교잡(LYD),73.7,18.0,14.7,58.1,19.2,2155.0,1.08,1.96,표준,1,3,0.76,2.58,201,0
37,1,거세,이원교잡(LY),69.0,31.3,27.2,54.3,19.6,1868.0,1.35,2.17,고급,1,0,0.84,2.59,169,0
2,7,암,삼원교잡(LYD),74.6,29.8,29.5,71.7,22.5,1501.0,0.96,2.74,표준,0,3,0.742,3.7,190,0
12,7,암,이원교잡(LY),65.9,25.7,15.3,74.4,7.4,1459.0,1.61,2.22,표준,1,2,0.802,2.77,177,0
17,4,거세,삼원교잡(LYD),70.1,20.8,18.7,71.1,13.6,1547.0,1.43,2.16,저가,1,2,0.731,2.96,199,0
20,7,거세,이원교잡(LY),69.5,28.6,22.3,62.9,29.6,735.0,1.07,2.3,저가,1,1,0.808,2.85,176,0
19,7,암,삼원교잡(LYD),65.0,22.9,19.9,45.6,13.2,1088.0,0.93,2.18,표준,1,1,0.832,2.63,176,0
6,7,암,삼원교잡(LYD),63.6,26.6,21.9,79.8,11.6,1731.0,1.12,2.66,고급,1,2,0.999,2.66,152,0
10,7,거세,삼원교잡(LYD),67.1,21.2,21.5,45.4,14.9,709.0,1.08,2.87,고급,1,1,1.162,2.47,148,0
4,5,거세,삼원교잡(LYD),70.6,31.7,23.6,70.9,18.2,1126.0,1.0,2.3,표준,0,3,0.913,2.52,162,0
23,1,거세,이원교잡(LY),66.2,20.7,18.2,86.1,18.1,1304.0,0.95,2.46,표준,1,1,0.954,2.58,165,0
15,8,암,삼원교잡(LYD),68.3,25.2,22.8,66.5,11.3,2952.0,1.24,2.59,표준,1,5,0.944,2.75,164,0
23,5,암,삼원교잡(LYD),60.6,18.6,17.5,67.9,11.5,1837.0,1.48,2.33,표준,1,1,0.829,2.81,177,1
24,8,암,삼원교잡(LYD),68.1,24.9,20.4,68.8,13.2,2049.0,1.12,2.04,고급,1,3,0.86,2.37,173,0
29,8,거세,삼원교잡(LYD),75.1,23.7,15.1,67.0,10.6,1097.0,1.41,2.18,표준,1,3,0.861,2.53,181,0
22,2,거세,삼원교잡(LYD),73.5,28.4,20.4,88.5,7.6,1681.0,1.22,2.42,표준,1,5,0.975,2.48,162,0
26,4,거세,이원교잡(LY),69.6,23.7,19.7,56.6,25.8,620.0,1.45,2.42,고급,1,2,0.924,2.62,168,1
24,2,거세,삼원교잡(LYD),71.2,28.4,25.8,55.3,12.6,1335.0,1.1,1.76,표준,1,3,0.755,2.33,186,0
27,1,거세,삼원교잡(LYD),65.9,21.9,21.8,61.7,12.9,1753.0,1.37,2.17,표준,1,2,0.877,2.47,172,0
